uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_reason,tags_description
Q01151,CD83_HUMAN,True,True,False,,,True,,False,,,,,
Q8TE57,ATS16_HUMAN,False,False,True,,,False,,False,,,,,
P50570,DYN2_HUMAN,False,False,False,,,False,,False,,,,,
P42702,LIFR_HUMAN,True,True,True,,,True,,False,,,,,
P50552,VASP_HUMAN,False,False,False,,,False,,False,,,,,
Q14118,DAG1_HUMAN,True,True,True,,,True,,False,,,,,
P98161,PKD1_HUMAN,True,True,False,,,True,,False,,,,,
Q9NNX6,CD209_HUMAN,True,True,True,,,True,,False,,,,,
D3W0D1,KLRF2_HUMAN,True,True,False,,,True,,False,,,,,
P00736,C1R_HUMAN,False,False,False,,,False,,False,,,,,
P23284,PPIB_HUMAN,True,True,True,,,False,,False,,,,,
P01298,PAHO_HUMAN,False,False,True,,,False,,False,,,,,
Q9UNG2,TNF18_HUMAN,True,True,True,,,True,,False,,,,,
P17861,XBP1_HUMAN,False,False,False,,,False,,False,,,,,
P15260,INGR1_HUMAN,True,True,False,,,True,,False,,,,,
P35052,GPC1_HUMAN,False,True,False,,,True,,False,,,,,
O75610,LFTY1_HUMAN,False,False,True,,,False,,False,,,,,
P02452,CO1A1_HUMAN,False,True,True,,,False,,False,,,,,
P42336,PK3CA_HUMAN,False,False,False,,,False,,False,,,,,
Q15582,BGH3_HUMAN,False,False,True,,,False,,False,,,,,
O15031,PLXB2_HUMAN,True,True,False,,,True,,False,,,,,
P20138,CD33_HUMAN,False,True,False,,,True,,False,,,,,
Q6UXI9,NPNT_HUMAN,False,False,False,,,False,,False,,,,,
P01350,GAST_HUMAN,False,False,True,,,False,,False,,,,,
P47869,GBRA2_HUMAN,True,True,False,,,False,,False,,,,,
Q16671,AMHR2_HUMAN,True,True,False,,,True,,False,,,,,
Q9NRJ3,CCL28_HUMAN,False,False,True,,,False,,False,,,,,
P12109,CO6A1_HUMAN,False,True,True,,,False,,False,,,,,
Q05209,PTN12_HUMAN,False,False,False,,,False,,False,,,,,
P43235,CATK_HUMAN,False,True,True,,,False,,False,,,,,
Q9H293,IL25_HUMAN,True,False,True,,,False,,False,,,,,
P30487,1B49_HUMAN,True,True,False,,,True,,False,,,,,
P23515,OMGP_HUMAN,False,True,False,,,False,,False,,,,,
O15524,SOCS1_HUMAN,False,False,False,,,False,,False,,,,,
P55196,AFAD_HUMAN,False,False,False,,,False,,False,,,,,
P25089,FPR3_HUMAN,True,True,False,,,True,,False,,,,,
P43630,KI3L2_HUMAN,True,True,False,,,True,,False,,,,,
O95832,CLD1_HUMAN,True,True,False,,,False,,False,,,,,
P05026,AT1B1_HUMAN,True,True,False,,,False,,False,,,,,
P09525,ANXA4_HUMAN,False,True,False,,,True,,False,,,,,
P08962,CD63_HUMAN,True,True,False,,,True,,False,,,,,
P08183,MDR1_HUMAN,True,True,False,,,False,,False,,,,,
P29275,AA2BR_HUMAN,True,True,False,,,True,,False,,,,,
Q8NC67,NETO2_HUMAN,True,True,False,,,True,,False,,,,,
Q9NVD7,PARVA_HUMAN,True,False,False,,,False,,False,,,,,
P31947,1433S_HUMAN,False,False,False,,,False,,False,,,,,
P10720,PF4V_HUMAN,False,False,True,,,False,,False,,,,,
Q12794,HYAL1_HUMAN,False,False,True,,,False,,False,,,,,
Q15025,TNIP1_HUMAN,False,False,False,,,False,,False,,,,,
P28329,CLAT_HUMAN,False,False,False,,,False,,False,,,,,
Q8TDQ0,HAVR2_HUMAN,True,True,False,,,True,,False,,,,,
P35555,FBN1_HUMAN,False,True,True,,,False,,False,,,,,
P34995,PE2R1_HUMAN,True,True,False,,,True,,False,,,,,
O60237,MYPT2_HUMAN,False,False,False,,,False,,False,,,,,
P23510,TNFL4_HUMAN,True,True,True,,,True,,False,,,,,
O43639,NCK2_HUMAN,True,False,False,,,False,,False,,,,,
P08581,MET_HUMAN,True,True,False,,,True,,False,,,,,
Q07000,1C15_HUMAN,True,True,False,,,True,,False,,,,,
Q8IZV2,CKLF8_HUMAN,True,False,False,,,False,,False,,,,,
P12273,PIP_HUMAN,False,False,False,,,False,,False,,,,,
Q13418,ILK_HUMAN,False,False,False,,,False,,False,,,,,
O95467,GNAS3_HUMAN,True,False,False,,,False,,False,,,,,
P35625,TIMP3_HUMAN,False,False,True,,,False,,False,,,,,
P02786,TFR1_HUMAN,True,True,True,,,True,,False,,,,,
P18084,ITB5_HUMAN,True,True,False,,,True,,True,,,,,
Q15008,PSMD6_HUMAN,False,False,False,,,False,,False,,,,,
P13232,IL7_HUMAN,False,False,True,,,False,,False,,,,,
P68032,ACTC_HUMAN,False,False,False,,,False,,False,,,,,
P24844,MYL9_HUMAN,False,False,False,,,False,,False,,,,,
P32970,CD70_HUMAN,True,True,True,,,False,,False,,,,,
P34741,SDC2_HUMAN,True,True,False,,,True,,False,,,,,
P09619,PGFRB_HUMAN,True,True,False,,,True,,False,,,,,
P08069,IGF1R_HUMAN,True,True,False,,,True,,False,,,,,
Q9NPH5,NOX4_HUMAN,False,True,False,,,False,,False,,,,,
P10316,1A69_HUMAN,True,True,False,,,True,,False,,,,,
P20908,CO5A1_HUMAN,False,True,True,,,False,,False,,,,,
P60709,ACTB_HUMAN,False,True,False,,,False,,False,,,,,
P25067,CO8A2_HUMAN,True,False,True,,,False,,False,,,,,
O43306,ADCY6_HUMAN,True,True,False,,,False,,False,,,,,
P00739,HPTR_HUMAN,True,False,True,,,False,,False,,,,,
P07947,YES_HUMAN,False,False,False,,,False,,False,,,,,
P21709,EPHA1_HUMAN,True,True,False,,,True,,False,,,,,
O95049,ZO3_HUMAN,False,False,False,,,False,,False,,,,,
P05108,CP11A_HUMAN,False,False,False,,,False,,False,,,,,
P20813,CP2B6_HUMAN,True,False,True,,,False,,False,,,,,
P30685,1B35_HUMAN,True,True,False,,,True,,False,,,,,
P07996,TSP1_HUMAN,False,True,True,,,True,,False,,,,,
Q6UX06,OLFM4_HUMAN,False,False,False,,,False,,False,,,,,
O00626,CCL22_HUMAN,False,False,True,,,False,,False,,,,,
Q04912,RON_HUMAN,True,True,False,,,True,,False,,,,,
O60462,NRP2_HUMAN,True,True,True,,,True,,False,,,,,
O95813,CER1_HUMAN,False,False,True,,,False,,False,,,,,
Q14563,SEM3A_HUMAN,False,True,True,,,False,,False,,,,,
P05413,FABPH_HUMAN,False,False,False,,,False,,False,,,,,
Q96NY8,NECT4_HUMAN,True,True,True,,,True,,False,,,,,
P14778,IL1R1_HUMAN,True,True,True,,,True,,False,,,,,
Q9NZV8,KCND2_HUMAN,True,False,False,,,True,,False,,,,,
O14511,NRG2_HUMAN,True,True,True,,,False,,False,,,,,
Q96F07,CYFP2_HUMAN,False,False,False,,,False,,False,,,,,
Q8N2X6,EXAS1_HUMAN,False,False,False,,,False,,False,,,,,
Q9Y2C9,TLR6_HUMAN,True,True,False,,,True,,False,,,,,
Q86VZ4,LRP11_HUMAN,True,True,False,,,True,,False,,,,,
P46531,NOTC1_HUMAN,True,True,False,,,True,,False,,,,,
Q9ULV1,FZD4_HUMAN,True,True,False,,,True,,False,,,,,
P03956,MMP1_HUMAN,False,False,False,,,False,,False,,,,,
O60331,PI51C_HUMAN,False,False,False,,,False,,False,,,,,
Q16445,GBRA6_HUMAN,True,True,False,,,False,,False,,,,,
P42771,CDN2A_HUMAN,False,False,False,,,False,,False,,,,,
O95980,RECK_HUMAN,False,True,True,,,False,,False,,,,,
Q8WTV0,SCRB1_HUMAN,True,True,False,,,True,,False,,,,,
O96013,PAK4_HUMAN,False,False,False,,,False,,False,,,,,
Q9NZ53,PDXL2_HUMAN,True,True,True,,,False,,False,,,,,
Q9UIW2,PLXA1_HUMAN,True,True,False,,,True,,False,,,,,
P0DN86,CGB3_HUMAN,False,False,True,,,False,,False,,,,,
P04839,CY24B_HUMAN,True,True,False,,,False,,False,,,,,
P04628,WNT1_HUMAN,False,True,True,,,True,,False,,,,,
Q9Y4F9,RIPR2_HUMAN,False,False,False,,,False,,False,,,,,
O43182,RHG06_HUMAN,False,False,False,,,False,,False,,,,,
P16520,GBB3_HUMAN,False,False,False,,,False,,False,,,,,
Q9BZ11,ADA33_HUMAN,True,True,True,,,False,,False,,,,,
Q02817,MUC2_HUMAN,False,False,True,,,False,,False,,,,,
P38435,VKGC_HUMAN,True,True,False,,,False,,False,,,,,
P50454,SERPH_HUMAN,False,True,False,,,False,,False,,,,,
Q08554,DSC1_HUMAN,True,True,False,,,False,,False,,,,,
P05014,IFNA4_HUMAN,False,False,True,,,False,,False,,,,,
Q08462,ADCY2_HUMAN,True,True,False,,,False,,False,,,,,
Q06432,CCG1_HUMAN,True,True,False,,,False,,False,,,,,
Q9Y6W6,DUS10_HUMAN,False,False,False,,,False,,False,,,,,
O14495,PLPP3_HUMAN,False,True,False,,,False,,False,,,,,
Q13018,PLA2R_HUMAN,True,True,False,,,True,,False,,,,,
Q9HCT0,FGF22_HUMAN,True,True,True,,,True,,False,,,,,
Q92796,DLG3_HUMAN,True,False,False,,,False,,False,,,,,
O15547,P2RX6_HUMAN,True,True,True,,,False,,False,,,,,
Q15063,POSTN_HUMAN,False,True,False,,,False,,False,,,,,
P08571,CD14_HUMAN,True,True,True,,,True,,False,,,,,
Q9NSI5,IGSF5_HUMAN,False,True,False,,,True,,False,,,,,
P22304,IDS_HUMAN,False,False,True,,,False,,False,,,,,
P09038,FGF2_HUMAN,False,False,True,,,False,,False,,,,,
Q06124,PTN11_HUMAN,True,False,False,,,False,,False,,,,,
Q9H244,P2Y12_HUMAN,True,True,False,,,True,,False,,,,,
P30456,1A43_HUMAN,True,True,False,,,True,,False,,,,,
Q15942,ZYX_HUMAN,False,False,False,,,False,,False,,,,,
P02751,FINC_HUMAN,False,True,True,,,False,,False,,,,,
Q92913,FGF13_HUMAN,False,False,True,,,False,,False,,,,,
Q8NBK3,SUMF1_HUMAN,False,True,True,,,False,,False,,,,,
Q9BQ66,KR412_HUMAN,False,False,False,,,False,,False,,,,,
P29353,SHC1_HUMAN,True,False,False,,,False,,False,,,,,
P02763,A1AG1_HUMAN,False,True,False,,,False,,False,,,,,
O75077,ADA23_HUMAN,False,True,False,,,False,,False,,,,,
P42338,PK3CB_HUMAN,False,False,False,,,False,,False,,,,,
P01138,NGF_HUMAN,False,False,True,,,False,,False,,,,,
Q8NFZ4,NLGN2_HUMAN,True,True,False,,,True,,False,,,,,
Q12933,TRAF2_HUMAN,False,True,False,,,True,,False,,,,,
Q13507,TRPC3_HUMAN,True,False,False,,,False,,False,,,,,
P34998,CRFR1_HUMAN,True,True,False,,,True,,False,,,,,
Q5KU26,COL12_HUMAN,True,True,False,,,True,,False,,,,,
P10092,CALCB_HUMAN,False,False,True,,,False,,False,,,,,
Q8IUW5,RELL1_HUMAN,False,True,False,,,True,,False,,,,,
P15514,AREG_HUMAN,True,True,True,,,True,,False,,,,,
Q9BXR5,TLR10_HUMAN,True,True,False,,,True,,False,,,,,
P35590,TIE1_HUMAN,True,True,False,,,True,,False,,,,,
P14784,IL2RB_HUMAN,True,True,False,,,True,,False,,,,,
Q8NES3,LFNG_HUMAN,False,False,True,,,False,,False,,,,,
Q5Y7A7,2B1D_HUMAN,True,True,False,,,True,,False,,,,,
O14836,TR13B_HUMAN,True,True,False,,,True,,False,,,,,
P42830,CXCL5_HUMAN,False,False,True,,,False,,False,,,,,
P01008,ANT3_HUMAN,True,False,True,,,False,,False,,,,,
Q86UX7,URP2_HUMAN,False,False,False,,,False,,False,,,,,
Q9GZZ8,LACRT_HUMAN,False,False,False,,,False,,False,,,,,
P01019,ANGT_HUMAN,False,False,True,,,False,,False,,,,,
Q9P1W8,SIRPG_HUMAN,True,True,False,,,False,,False,,,,,
P15941,MUC1_HUMAN,True,True,False,,,False,,False,,,,,
Q9NS75,CLTR2_HUMAN,True,True,False,,,True,,False,,,,,
Q8N109,KI2LA_HUMAN,False,True,False,,,True,,False,,,,,
Q9HBE4,IL21_HUMAN,False,False,True,,,False,,False,,,,,
P05015,IFN16_HUMAN,False,False,True,,,False,,False,,,,,
Q14847,LASP1_HUMAN,False,False,False,,,False,,False,,,,,
P60174,TPIS_HUMAN,False,True,True,,,False,,False,,,,,
P06241,FYN_HUMAN,False,False,False,,,False,,False,,,,,
O15455,TLR3_HUMAN,True,True,False,,,True,,False,,,,,
P04141,CSF2_HUMAN,False,False,True,,,False,,False,,,,,
P08253,MMP2_HUMAN,False,False,True,,,False,,False,,,,,
Q9UHI8,ATS1_HUMAN,False,False,True,,,False,,False,,,,,
P21781,FGF7_HUMAN,True,False,True,,,False,,False,,,,,
Q75N03,HAKAI_HUMAN,False,False,False,,,False,,False,,,,,
P01889,1B07_HUMAN,True,True,False,,,True,,False,,,,,
P48509,CD151_HUMAN,True,True,False,,,True,,False,,,,,
P14210,HGF_HUMAN,False,False,True,,,False,,False,,,,,
P01189,COLI_HUMAN,False,False,True,,,False,,False,,,,,
P18564,ITB6_HUMAN,True,True,False,,,True,,True,,,,,
Q9NRI5,DISC1_HUMAN,False,False,False,,,False,,False,,,,,
P51681,CCR5_HUMAN,True,True,False,,,True,,False,,,,,
P46092,CCR10_HUMAN,True,True,False,,,True,,False,,,,,
P08603,CFAH_HUMAN,False,True,False,,,False,,False,,,,,
P30493,1B55_HUMAN,True,True,False,,,True,,False,,,,,
Q96EY1,DNJA3_HUMAN,False,False,False,,,False,,False,,,,,
Q9NQ76,MEPE_HUMAN,False,False,True,,,False,,False,,,,,
Q99942,RNF5_HUMAN,True,False,False,,,False,,False,,,,,
P20941,PHOS_HUMAN,False,False,False,,,False,,False,,,,,
P20020,AT2B1_HUMAN,True,False,False,,,False,,False,,,,,
P30460,1B08_HUMAN,True,True,False,,,True,,False,,,,,
Q13467,FZD5_HUMAN,True,True,False,,,True,,False,,,,,
P29459,IL12A_HUMAN,True,True,True,,,True,,False,,,,,
P14416,DRD2_HUMAN,True,True,False,,,True,,False,,,,,
Q01362,FCERB_HUMAN,True,True,False,,,True,,False,,,,,
P53708,ITA8_HUMAN,True,True,False,,,True,,True,,,,,
Q08334,I10R2_HUMAN,True,True,False,,,True,,False,,,,,
P00441,SODC_HUMAN,False,False,False,,,False,,False,,,,,
P23229,ITA6_HUMAN,True,True,False,,,True,,True,,,,,
O75056,SDC3_HUMAN,True,True,False,,,True,,False,,,,,
Q6P988,NOTUM_HUMAN,False,False,False,,,False,,False,,,,,
P38484,INGR2_HUMAN,True,True,False,,,True,,False,,,,,
Q9NZC2,TREM2_HUMAN,True,True,True,,,True,,False,,,,,
Q13164,MK07_HUMAN,False,False,False,,,False,,False,,,,,
P04439,1A03_HUMAN,True,True,False,,,True,,False,,,,,
Q13797,ITA9_HUMAN,True,True,True,,,True,,True,,,,,
P51148,RAB5C_HUMAN,False,True,False,,,False,,False,,,,,
O75044,SRGP2_HUMAN,False,False,False,,,False,,False,,,,,
Q8N474,SFRP1_HUMAN,False,True,True,,,True,,False,,,,,
Q9Y5X9,LIPE_HUMAN,False,True,True,,,False,,False,,,,,
Q8TE23,TS1R2_HUMAN,True,True,False,,,True,,False,,,,,
P20701,ITAL_HUMAN,True,True,False,,,True,,True,,,,,
Q9Y336,SIGL9_HUMAN,False,True,False,,,False,,False,,,,,
Q14114,LRP8_HUMAN,True,True,False,,,True,,False,,,,,
Q92830,KAT2A_HUMAN,False,False,False,,,False,,False,,,,,
P02792,FRIL_HUMAN,False,False,False,,,False,,False,,,,,
P02656,APOC3_HUMAN,False,False,True,,,False,,False,,,,,
Q16853,AOC3_HUMAN,True,True,False,,,False,,False,,,,,
P56747,CLD6_HUMAN,True,True,False,,,False,,False,,,,,
O60733,PLPL9_HUMAN,False,False,False,,,False,,False,,,,,
O00560,SDCB1_HUMAN,True,False,False,,,False,,False,,,,,
P20036,DPA1_HUMAN,True,True,False,,,True,,False,,,,,
Q9UKP6,UR2R_HUMAN,True,True,False,,,True,,False,,,,,
Q96EP1,CHFR_HUMAN,True,False,False,,,False,,False,,,,,
O60635,TSN1_HUMAN,True,True,False,,,True,,False,,,,,
P08865,RSSA_HUMAN,False,True,False,,,True,,False,,,,,
P41231,P2RY2_HUMAN,True,True,False,,,True,,False,,,,,
P48645,NMU_HUMAN,False,False,True,,,False,,False,,,,,
Q9H0F6,SHRPN_HUMAN,False,False,False,,,False,,False,,,,,
P47929,LEG7_HUMAN,False,False,False,,,False,,False,,,,,
Q14957,NMDE3_HUMAN,True,True,False,,,True,,False,,,,,
P81277,PRRP_HUMAN,False,False,True,,,False,,False,,,,,
P07585,PGS2_HUMAN,False,True,True,,,False,,False,,,,,
Q99969,RARR2_HUMAN,False,False,True,,,False,,False,,,,,
Q14116,IL18_HUMAN,True,False,True,,,False,,False,,,,,
Q9Y5W5,WIF1_HUMAN,False,True,True,,,True,,False,,,,,
O75051,PLXA2_HUMAN,True,True,False,,,True,,False,,,,,
P16234,PGFRA_HUMAN,True,True,True,,,True,,False,,,,,
Q8WWY8,LIPH_HUMAN,False,False,True,,,False,,False,,,,,
O95831,AIFM1_HUMAN,True,False,True,,,False,,False,,,,,
Q92478,CLC2B_HUMAN,True,True,False,,,True,,False,,,,,
Q9Y490,TLN1_HUMAN,False,True,False,,,True,,False,,,,,
Q96IZ0,PAWR_HUMAN,False,False,False,,,False,,False,,,,,
Q02790,FKBP4_HUMAN,False,False,False,,,False,,False,,,,,
P51805,PLXA3_HUMAN,True,True,False,,,True,,False,,,,,
O15263,DFB4A_HUMAN,False,False,True,,,False,,False,,,,,
Q9UI95,MD2L2_HUMAN,False,False,False,,,False,,False,,,,,
O75762,TRPA1_HUMAN,True,False,False,,,False,,False,,,,,
Q03135,CAV1_HUMAN,True,False,False,,,True,,False,,,,,
P43121,MUC18_HUMAN,True,True,False,,,True,,False,,,,,
P17813,EGLN_HUMAN,True,True,True,,,True,,False,,,,,
P10909,CLUS_HUMAN,True,True,True,,,False,,False,,,,,
O60602,TLR5_HUMAN,True,True,False,,,True,,False,,,,,
P10071,GLI3_HUMAN,False,False,False,,,False,,False,,,,,
O95819,M4K4_HUMAN,True,False,False,,,False,,False,,,,,
Q969D9,TSLP_HUMAN,True,False,True,,,False,,False,,,,,
O60755,GALR3_HUMAN,True,True,False,,,True,,False,,,,,
O43854,EDIL3_HUMAN,False,False,True,,,False,,False,,,,,
Q9HCX4,TRPC7_HUMAN,False,False,False,,,False,,False,,,,,
Q96B86,RGMA_HUMAN,False,True,True,,,False,,False,,,,,
P41180,CASR_HUMAN,True,True,False,,,True,,False,,,,,
Q29940,1B59_HUMAN,True,True,False,,,True,,False,,,,,
Q13563,PKD2_HUMAN,True,True,False,,,False,,False,,,,,
Q14145,KEAP1_HUMAN,False,False,False,,,False,,False,,,,,
Q15256,PTPRR_HUMAN,True,True,False,,,True,,False,,,,,
P18510,IL1RA_HUMAN,False,False,True,,,True,,False,,,,,
Q71U36,TBA1A_HUMAN,False,False,False,,,False,,False,,,,,
P80162,CXCL6_HUMAN,False,False,True,,,False,,False,,,,,
P62979,RS27A_HUMAN,True,False,False,,,False,,False,,,,,
Q8IWV1,LAX1_HUMAN,True,True,False,,,False,,False,,,,,
O14904,WNT9A_HUMAN,False,False,True,,,False,,False,,,,,
Q8N0V5,GNT2A_HUMAN,True,False,False,,,False,,False,,,,,
Q8NEV9,IL27A_HUMAN,False,False,True,,,False,,False,,,,,
P12956,XRCC6_HUMAN,False,True,False,,,False,,False,,,,,
P07998,RNAS1_HUMAN,False,False,True,,,False,,False,,,,,
Q29865,1C18_HUMAN,True,True,False,,,True,,False,,,,,
P43026,GDF5_HUMAN,True,True,True,,,False,,False,,,,,
P49961,ENTP1_HUMAN,True,True,False,,,False,,False,,,,,
P19086,GNAZ_HUMAN,False,False,True,,,False,,False,,,,,
O00238,BMR1B_HUMAN,True,True,False,,,True,,False,,,,,
Q15113,PCOC1_HUMAN,False,False,True,,,False,,False,,,,,
P41597,CCR2_HUMAN,True,True,False,,,True,,False,,,,,
Q8N743,KI3L3_HUMAN,True,True,False,,,True,,False,,,,,
Q16572,VACHT_HUMAN,False,True,False,,,False,,False,,,,,
Q9UKE5,TNIK_HUMAN,False,False,True,,,False,,False,,,,,
P30491,1B53_HUMAN,True,True,False,,,True,,False,,,,,
P80075,CCL8_HUMAN,False,False,True,,,False,,False,,,,,
P08100,OPSD_HUMAN,True,True,False,,,True,,False,,,,,
Q9NY65,TBA8_HUMAN,False,False,False,,,False,,False,,,,,
Q02809,PLOD1_HUMAN,False,True,False,,,False,,False,,,,,
Q92556,ELMO1_HUMAN,False,False,False,,,False,,False,,,,,
P01130,LDLR_HUMAN,True,True,False,,,True,,False,,,,,
Q93052,LPP_HUMAN,False,False,False,,,False,,False,,,,,
P06737,PYGL_HUMAN,False,False,False,,,False,,False,,,,,
P30041,PRDX6_HUMAN,False,False,False,,,False,,False,,,,,
P13746,1A11_HUMAN,True,True,False,,,True,,False,,,,,
P0DJI8,SAA1_HUMAN,False,False,True,,,False,,False,,,,,
Q14952,KI2S3_HUMAN,False,True,False,,,True,,False,,,,,
Q96FA3,PELI1_HUMAN,False,False,False,,,False,,False,,,,,
P45983,MK08_HUMAN,False,False,False,,,False,,False,,,,,
P35568,IRS1_HUMAN,False,False,False,,,False,,False,,,,,
P13611,CSPG2_HUMAN,False,True,False,,,False,,False,,,,,
Q8NEJ0,DUS18_HUMAN,False,False,False,,,False,,False,,,,,
Q9Y215,COLQ_HUMAN,True,False,True,,,False,,False,,,,,
P43657,LPAR6_HUMAN,True,True,False,,,True,,False,,,,,
P29320,EPHA3_HUMAN,True,True,True,,,True,,False,,,,,
Q96IY4,CBPB2_HUMAN,False,False,True,,,False,,False,,,,,
Q9UI47,CTNA3_HUMAN,False,False,False,,,False,,False,,,,,
Q13291,SLAF1_HUMAN,True,True,True,,,True,,False,,,,,
O00522,KRIT1_HUMAN,False,False,False,,,False,,False,,,,,
P29966,MARCS_HUMAN,False,True,False,,,False,,False,,,,,
O75112,LDB3_HUMAN,False,False,False,,,False,,False,,,,,
P20151,KLK2_HUMAN,False,False,True,,,False,,False,,,,,
P13945,ADRB3_HUMAN,True,True,False,,,True,,False,,,,,
Q5JWF2,GNAS1_HUMAN,False,False,False,,,False,,False,,,,,
P17302,CXA1_HUMAN,True,True,False,,,False,,False,,,,,
P30488,1B50_HUMAN,True,True,False,,,True,,False,,,,,
P55058,PLTP_HUMAN,False,True,True,,,False,,False,,,,,
P26992,CNTFR_HUMAN,True,True,True,,,True,,False,,,,,
P21941,MATN1_HUMAN,False,False,True,,,False,,False,,,,,
P21918,DRD5_HUMAN,True,True,False,,,True,,False,,,,,
P20396,TRH_HUMAN,False,False,True,,,False,,False,,,,,
P11047,LAMC1_HUMAN,False,True,True,,,False,,False,,,,,
Q9NTN9,SEM4G_HUMAN,True,True,False,,,False,,False,,,,,
P18462,1A25_HUMAN,True,True,False,,,True,,False,,,,,
Q15772,SPEG_HUMAN,False,False,True,,,False,,False,,,,,
O95754,SEM4F_HUMAN,True,True,False,,,False,,False,,,,,
P07202,PERT_HUMAN,False,True,True,,,False,,False,,,,,
P10145,IL8_HUMAN,False,False,True,,,False,,False,,,,,
O15530,PDPK1_HUMAN,False,False,False,,,False,,False,,,,,
O00468,AGRIN_HUMAN,False,True,False,,,False,,False,,,,,
Q9UQ49,NEUR3_HUMAN,True,False,False,,,False,,False,,,,,
P21589,5NTD_HUMAN,True,True,False,,,True,,False,,,,,
Q8NAC3,I17RC_HUMAN,True,True,False,,,True,,False,,,,,
P11684,UTER_HUMAN,False,False,True,,,False,,False,,,,,
P14616,INSRR_HUMAN,True,True,False,,,True,,False,,,,,
P30483,1B45_HUMAN,True,True,False,,,True,,False,,,,,
Q9Y5X5,NPFF2_HUMAN,True,True,False,,,True,,False,,,,,
P22314,UBA1_HUMAN,False,True,False,,,False,,False,,,,,
P25774,CATS_HUMAN,False,False,True,,,False,,False,,,,,
P06276,CHLE_HUMAN,True,True,False,,,False,,False,,,,,
Q9NZS2,KLRF1_HUMAN,True,True,False,,,True,,False,,,,,
Q15485,FCN2_HUMAN,False,False,False,,,False,,False,,,,,
P49771,FLT3L_HUMAN,True,True,True,,,True,,False,,,,,
Q15661,TRYB1_HUMAN,False,False,True,,,False,,False,,,,,
Q9H1B7,I2BPL_HUMAN,False,False,False,,,False,,False,,,,,
P06400,RB_HUMAN,False,False,False,,,False,,False,,,,,
Q05516,ZBT16_HUMAN,False,False,False,,,False,,False,,,,,
P04279,SEMG1_HUMAN,False,False,True,,,False,,False,,,,,
Q15726,KISS1_HUMAN,False,False,True,,,False,,False,,,,,
Q8IU85,KCC1D_HUMAN,False,False,False,,,False,,False,,,,,
Q99972,MYOC_HUMAN,False,False,False,,,False,,False,,,,,
Q01344,IL5RA_HUMAN,True,True,True,,,True,,False,,,,,
O15357,SHIP2_HUMAN,False,False,False,,,False,,False,,,,,
Q13145,BAMBI_HUMAN,True,True,False,,,True,,False,,,,,
P35998,PRS7_HUMAN,False,False,False,,,False,,False,,,,,
P10646,TFPI1_HUMAN,False,True,False,,,False,,False,,,,,
O60565,GREM1_HUMAN,True,True,True,,,True,,False,,,,,
Q16610,ECM1_HUMAN,False,False,True,,,False,,False,,,,,
P08195,4F2_HUMAN,True,True,False,,,False,,False,,,,,
Q6UXH0,ANGL8_HUMAN,False,False,False,,,False,,False,,,,,
Q14CZ8,HECAM_HUMAN,False,True,False,,,False,,False,,,,,
P51153,RAB13_HUMAN,False,False,False,,,False,,False,,,,,
Q9BYH8,IKBZ_HUMAN,False,False,False,,,False,,False,,,,,
Q86WN2,IFNE_HUMAN,False,False,True,,,False,,False,,,,,
P32239,GASR_HUMAN,True,True,False,,,True,,False,,,,,
Q92823,NRCAM_HUMAN,True,True,False,,,True,,False,,,,,
O00587,MFNG_HUMAN,True,True,False,,,False,,False,,,,,
Q13936,CAC1C_HUMAN,True,True,False,,,True,,False,,,,,
P78348,ASIC1_HUMAN,False,True,False,,,False,,False,,,,,
P16619,CL3L1_HUMAN,False,False,True,,,False,,False,,,,,
P47992,XCL1_HUMAN,False,False,True,,,False,,False,,,,,
Q08722,CD47_HUMAN,True,True,False,,,True,,False,,,,,
P02788,TRFL_HUMAN,False,True,True,,,True,,False,,,,,
P02787,TRFE_HUMAN,False,True,True,,,False,,False,,,,,
Q13214,SEM3B_HUMAN,False,False,True,,,False,,False,,,,,
P25116,PAR1_HUMAN,True,True,False,,,True,,False,,,,,
Q14766,LTBP1_HUMAN,True,True,True,,,False,,False,,,,,
O60359,CCG3_HUMAN,True,True,False,,,False,,False,,,,,
P05090,APOD_HUMAN,False,True,True,,,False,,False,,,,,
Q14406,CSHL_HUMAN,False,False,True,,,False,,False,,,,,
O15444,CCL25_HUMAN,False,False,True,,,False,,False,,,,,
Q495A1,TIGIT_HUMAN,True,True,False,,,False,,False,,,,,
P23945,FSHR_HUMAN,True,True,True,,,True,,False,,,,,
P13500,CCL2_HUMAN,True,False,True,,,False,,False,,,,,
P10451,OSTP_HUMAN,False,False,True,,,False,,False,,,,,
P05534,1A24_HUMAN,True,True,False,,,True,,False,,,,,
Q9UBD3,XCL2_HUMAN,False,False,True,,,False,,False,,,,,
P26951,IL3RA_HUMAN,True,True,True,,,True,,False,,,,,
P05546,HEP2_HUMAN,True,False,True,,,False,,False,,,,,
Q16661,GUC2B_HUMAN,False,False,True,,,False,,False,,,,,
O43323,DHH_HUMAN,False,False,True,,,False,,False,,,,,
O75578,ITA10_HUMAN,True,True,True,,,True,,True,,,,,
O95452,CXB6_HUMAN,True,True,False,,,False,,False,,,,,
O15130,NPFF_HUMAN,False,False,False,,,False,,False,,,,,
O75159,SOCS5_HUMAN,True,False,False,,,False,,False,,,,,
Q9NZH0,GPC5B_HUMAN,True,True,False,,,True,,False,,,,,
